Date,City,Temperature (°C),Humidity (%),Rainfall (mm),Wind Speed (km/h)
2022-12-30,Amravati,21.43,76.38,0.89,17.86
2022-12-31,Mumbai,20.91,78.35,1.33,9.63
2022-12-31,Pune,17.09,66.29,1.8,18.06
2022-12-31,Nagpur,19.84,51.01,1.63,19.92
2022-12-31,Nashik,19.12,66.44,1.21,19.64
2022-12-31,Aurangabad,21.5,56.44,0.56,8.74
2022-12-31,Solapur,22.12,51.82,0.88,17.4
2022-12-31,Kolhapur,18.22,60.56,0.14,14.48
2022-12-31,Amravati,22.57,79.2,0.1,10.67
2023-01-01,Mumbai,21.63,75.24,1.87,22.52
2023-01-01,Pune,17.33,73.72,0.49,20.01
2023-01-01,Nagpur,18.7,54.04,0.41,14.02
2023-01-01,Nashik,15.37,60.86,1.51,15.81
2023-01-01,Aurangabad,18.38,57.53,1.91,16.14
2023-01-01,Solapur,20.36,64.0,0.21,9.98
2023-01-01,Kolhapur,18.14,71.81,0.95,24.87
2023-01-01,Amravati,22.39,57.13,0.0,10.58
2023-01-02,Mumbai,22.75,61.22,0.1,14.41
2023-01-02,Pune,13.84,75.26,1.18,9.75
2023-01-02,Nagpur,23.55,62.76,1.02,21.07
2023-01-02,Nashik,19.87,68.95,0.44,18.66
2023-01-02,Aurangabad,19.27,72.66,0.64,9.42
2023-01-02,Solapur,21.92,66.7,1.77,8.91
2023-01-02,Kolhapur,21.08,62.15,1.77,18.88
2023-01-02,Amravati,20.32,61.05,1.76,6.92
2023-01-03,Mumbai,19.6,73.17,1.31,23.82
2023-01-03,Pune,15.21,57.8,1.07,11.21
2023-01-03,Nagpur,21.35,51.42,1.24,12.26
2023-01-03,Nashik,16.67,74.38,1.86,12.85
2023-01-03,Aurangabad,22.15,67.99,1.1,14.9
2023-01-03,Solapur,24.02,55.74,0.77,8.66
2023-01-03,Kolhapur,16.49,54.17,0.58,14.87
2023-01-03,Amravati,22.68,51.8,1.39,6.16
2023-01-04,Mumbai,16.83,77.72,0.91,11.62
2023-01-04,Pune,14.42,71.84,1.83,10.08
2023-01-04,Nagpur,23.02,51.74,1.64,12.91
2023-01-04,Nashik,18.08,50.25,0.36,18.97
2023-01-04,Aurangabad,20.37,64.08,0.76,15.63
2023-01-04,Solapur,21.89,71.7,0.87,15.77
2023-01-04,Kolhapur,16.35,67.71,0.81,24.48
2023-01-04,Amravati,21.41,77.5,1.98,8.47
2023-01-05,Mumbai,19.08,63.47,1.24,23.53
2023-01-05,Pune,19.73,65.46,1.25,21.39
2023-01-05,Nagpur,19.58,70.32,1.69,9.67
2023-01-05,Nashik,20.17,63.18,0.7,11.71
2023-01-05,Aurangabad,19.51,60.42,0.29,18.55
2023-01-05,Solapur,21.14,64.75,0.51,16.71
2023-01-05,Kolhapur,16.6,79.67,1.93,20.01
2023-01-05,Amravati,23.72,64.15,1.81,16.36
2023-01-06,Mumbai,19.16,74.22,0.98,14.77
2023-01-06,Pune,17.31,77.82,1.05,15.01
2023-01-06,Nagpur,21.49,67.34,1.47,21.86
2023-01-06,Nashik,19.97,66.23,0.33,7.91
2023-01-06,Aurangabad,23.83,79.99,1.83,21.65
2023-01-06,Solapur,23.65,70.64,1.81,6.13
2023-01-06,Kolhapur,14.91,59.76,1.31,18.55
2023-01-06,Amravati,21.13,51.33,0.66,8.26
2023-01-07,Mumbai,19.6,59.85,1.43,10.32
2023-01-07,Pune,19.19,67.57,1.21,6.21
2023-01-07,Nagpur,22.65,55.35,1.7,13.51
2023-01-07,Nashik,18.88,70.49,0.84,20.65
2023-01-07,Aurangabad,21.45,65.63,0.58,19.45
2023-01-07,Solapur,22.74,52.43,1.31,8.82
2023-01-07,Kolhapur,16.57,71.01,0.57,23.89
2023-01-07,Amravati,20.11,67.13,0.14,14.85
2023-01-08,Mumbai,16.06,64.02,0.28,24.56
2023-01-08,Pune,18.74,53.16,0.25,7.43
2023-01-08,Nagpur,19.45,50.1,0.97,10.91
2023-01-08,Nashik,20.51,61.32,1.17,22.72
2023-01-08,Aurangabad,18.13,74.01,0.71,10.87
2023-01-08,Solapur,21.11,77.25,0.17,8.39
2023-01-08,Kolhapur,18.37,61.67,0.42,17.67
2023-01-08,Amravati,21.53,74.6,0.41,18.72
2023-01-09,Mumbai,24.14,74.6,1.54,12.82
2023-01-09,Pune,15.77,72.23,0.72,19.83
2023-01-09,Nagpur,20.15,58.81,1.73,20.92
2023-01-09,Nashik,18.63,72.33,1.09,12.13
2023-01-09,Aurangabad,24.96,58.79,1.19,21.33
2023-01-09,Solapur,21.98,59.04,0.73,21.73
2023-01-09,Kolhapur,18.37,55.64,1.57,19.24
2023-01-09,Amravati,21.12,51.3,0.6,20.72
2023-01-10,Mumbai,22.26,74.86,0.79,6.21
2023-01-10,Pune,15.26,72.91,0.7,8.66
2023-01-10,Nagpur,21.24,63.42,1.56,14.24
2023-01-10,Nashik,19.97,58.32,1.5,8.09
2023-01-10,Aurangabad,18.94,50.76,0.13,20.6
2023-01-10,Solapur,22.85,63.74,1.07,14.38
2023-01-10,Kolhapur,14.73,53.06,1.23,12.41
2023-01-10,Amravati,20.69,68.76,0.41,23.58
2023-01-11,Mumbai,21.6,69.18,1.18,18.63
2023-01-11,Pune,17.61,70.51,1.44,7.95
2023-01-11,Nagpur,22.54,78.17,1.8,17.22
2023-01-11,Nashik,18.79,75.13,0.98,19.65
2023-01-11,Aurangabad,20.67,68.14,1.89,22.39
2023-01-11,Solapur,24.3,56.77,0.98,17.52
2023-01-11,Kolhapur,16.61,73.44,1.36,17.02
2023-01-11,Amravati,21.49,76.35,1.68,5.26
2023-01-12,Mumbai,21.48,67.4,1.65,24.5
2023-01-12,Pune,19.83,74.28,0.43,21.94
2023-01-12,Nagpur,20.93,73.02,0.1,6.12
2023-01-12,Nashik,19.44,59.5,0.75,20.42
2023-01-12,Aurangabad,23.5,74.11,0.16,14.95
2023-01-12,Solapur,20.67,53.23,0.76,8.62
2023-01-12,Kolhapur,15.47,56.77,1.97,20.75
2023-01-12,Amravati,22.2,67.99,1.56,9.33
2023-01-13,Mumbai,19.98,78.21,1.8,15.69
2023-01-13,Pune,19.49,51.27,0.49,17.79
2023-01-13,Nagpur,22.81,53.26,1.52,23.91
2023-01-13,Nashik,17.92,70.75,0.31,13.12
2023-01-13,Aurangabad,19.28,63.26,1.26,24.27
2023-01-13,Solapur,26.96,71.55,1.96,21.71
2023-01-13,Kolhapur,13.3,67.05,0.28,6.87
2023-01-13,Amravati,19.92,76.74,1.47,19.09
2023-01-14,Mumbai,20.45,70.78,0.03,13.62
2023-01-14,Pune,15.56,60.96,1.38,7.59
2023-01-14,Nagpur,22.73,62.56,1.62,24.45
2023-01-14,Nashik,18.83,59.52,0.6,15.19
2023-01-14,Aurangabad,24.29,61.47,0.1,14.75
2023-01-14,Solapur,24.72,59.7,0.1,6.33
2023-01-14,Kolhapur,16.04,52.44,0.1,10.77
2023-01-14,Amravati,21.38,50.83,0.35,7.25
2023-01-15,Mumbai,17.84,52.48,0.01,15.16
2023-01-15,Pune,20.69,52.05,1.76,14.18
2023-01-15,Nagpur,23.76,61.78,1.9,23.88
2023-01-15,Nashik,21.11,71.2,0.93,9.34
2023-01-15,Aurangabad,24.42,63.3,0.14,22.64
2023-01-15,Solapur,20.35,79.83,1.76,11.57
2023-01-15,Kolhapur,18.49,60.49,1.43,13.64
2023-01-15,Amravati,19.69,55.88,0.95,20.26
2023-01-16,Mumbai,18.21,57.12,0.8,12.67
2023-01-16,Pune,19.4,50.58,1.14,7.12
2023-01-16,Nagpur,18.69,76.2,1.45,7.38
2023-01-16,Nashik,19.9,72.56,0.18,20.98
2023-01-16,Aurangabad,20.19,72.35,1.84,17.61
2023-01-16,Solapur,22.93,62.05,1.37,17.71
2023-01-16,Kolhapur,20.95,77.42,1.85,21.58
2023-01-16,Amravati,23.79,50.98,0.31,10.16
2023-01-17,Mumbai,20.42,66.57,0.64,8.28
2023-01-17,Pune,21.1,68.45,1.26,7.66
2023-01-17,Nagpur,20.02,75.36,0.05,20.28
2023-01-17,Nashik,18.72,68.87,0.86,14.34
2023-01-17,Aurangabad,19.06,53.36,1.0,9.77
2023-01-17,Solapur,24.61,63.8,0.69,21.34
2023-01-17,Kolhapur,18.12,74.7,0.31,9.61
2023-01-17,Amravati,22.75,67.33,0.52,7.43
2023-01-18,Mumbai,16.68,55.31,0.44,12.81
2023-01-18,Pune,20.48,55.24,0.31,5.61
2023-01-18,Nagpur,20.52,55.26,1.38,8.82
2023-01-18,Nashik,22.97,54.92,1.99,16.42
2023-01-18,Aurangabad,19.1,50.13,0.5,22.32
2023-01-18,Solapur,23.27,67.26,0.03,7.15
2023-01-18,Kolhapur,17.0,67.65,1.33,6.52
2023-01-18,Amravati,25.65,63.74,1.05,7.32
2023-01-19,Mumbai,17.83,64.47,1.6,19.77
2023-01-19,Pune,22.27,79.6,0.69,6.29
2023-01-19,Nagpur,22.7,72.57,1.26,21.75
2023-01-19,Nashik,18.34,58.05,1.75,10.11
2023-01-19,Aurangabad,18.52,58.07,0.96,16.65
2023-01-19,Solapur,24.99,56.95,1.38,16.2
2023-01-19,Kolhapur,17.31,57.56,0.86,13.32
2023-01-19,Amravati,24.31,75.29,1.68,14.95
2023-01-20,Mumbai,21.06,67.17,0.55,20.55
2023-01-20,Pune,21.43,67.47,1.71,6.45
2023-01-20,Nagpur,21.76,63.66,0.61,19.41
2023-01-20,Nashik,18.4,76.75,1.92,5.37
2023-01-20,Aurangabad,20.26,65.68,1.35,7.87
2023-01-20,Solapur,21.34,51.27,1.81,11.96
2023-01-20,Kolhapur,15.52,67.03,0.48,20.01
2023-01-20,Amravati,21.65,71.12,1.8,8.09
2023-01-21,Mumbai,17.11,63.06,0.71,21.48
2023-01-21,Pune,20.27,64.32,1.85,9.46
2023-01-21,Nagpur,20.66,78.42,0.27,5.57
2023-01-21,Nashik,20.0,53.33,1.2,21.3
2023-01-21,Aurangabad,18.06,73.03,0.46,16.97
2023-01-21,Solapur,24.49,61.46,0.15,18.2
2023-01-21,Kolhapur,16.35,64.25,0.26,11.83
2023-01-21,Amravati,24.01,57.9,0.62,24.83
2023-01-22,Mumbai,20.43,51.48,1.38,10.54
2023-01-22,Pune,18.76,53.55,1.71,10.86
2023-01-22,Nagpur,21.36,61.48,0.46,13.97
2023-01-22,Nashik,17.45,58.57,1.52,18.94
2023-01-22,Aurangabad,23.88,64.4,0.31,5.73
2023-01-22,Solapur,23.58,70.47,1.08,7.82
2023-01-22,Kolhapur,20.54,62.02,0.88,10.2
2023-01-22,Amravati,21.26,52.0,1.57,8.82
2023-01-23,Mumbai,21.91,52.7,1.92,23.78
2023-01-23,Pune,16.26,55.1,1.89,5.67
2023-01-23,Nagpur,24.01,65.77,0.31,14.22
2023-01-23,Nashik,20.86,57.88,0.68,22.72
2023-01-23,Aurangabad,24.16,51.73,0.77,23.06
2023-01-23,Solapur,22.61,75.16,0.35,23.35
2023-01-23,Kolhapur,17.25,75.97,0.41,6.42
2023-01-23,Amravati,19.25,60.5,0.79,21.36
2023-01-24,Mumbai,19.08,67.18,0.88,11.68
2023-01-24,Pune,19.72,63.8,0.06,17.93
2023-01-24,Nagpur,19.66,55.54,0.05,7.81
2023-01-24,Nashik,14.76,71.67,0.41,20.3
2023-01-24,Aurangabad,21.38,63.79,1.62,9.47
2023-01-24,Solapur,25.63,52.91,0.77,6.54
2023-01-24,Kolhapur,18.8,55.86,1.44,6.98
2023-01-24,Amravati,20.92,64.96,0.65,20.38
2023-01-25,Mumbai,20.59,71.12,0.61,24.43
2023-01-25,Pune,12.4,76.95,0.27,6.15
2023-01-25,Nagpur,19.29,66.24,1.27,11.42
2023-01-25,Nashik,20.56,72.94,1.97,22.94
2023-01-25,Aurangabad,24.18,58.5,0.85,7.41
2023-01-25,Solapur,21.65,55.49,0.19,7.34
2023-01-25,Kolhapur,19.59,64.09,0.95,17.77
2023-01-25,Amravati,19.13,63.0,1.17,8.14
2023-01-26,Mumbai,20.02,77.83,1.92,17.26
2023-01-26,Pune,20.41,73.02,1.5,5.02
2023-01-26,Nagpur,23.4,60.34,0.14,22.94
2023-01-26,Nashik,16.3,77.59,0.19,10.57
2023-01-26,Aurangabad,25.12,55.85,1.47,23.36
2023-01-26,Solapur,23.32,73.58,0.4,18.93
2023-01-26,Kolhapur,20.59,77.26,0.86,9.7
2023-01-26,Amravati,20.96,76.7,0.51,10.27
2023-01-27,Mumbai,24.47,69.69,1.83,19.64
2023-01-27,Pune,15.64,66.97,0.43,9.55
2023-01-27,Nagpur,24.52,68.65,0.27,24.95
2023-01-27,Nashik,20.86,67.59,1.63,16.25
2023-01-27,Aurangabad,20.56,61.36,0.16,17.28
2023-01-27,Solapur,23.92,50.48,1.64,16.3
2023-01-27,Kolhapur,20.14,51.36,1.99,12.42
2023-01-27,Amravati,19.5,78.06,0.5,7.83
2023-01-28,Mumbai,17.69,77.01,0.29,8.06
2023-01-28,Pune,20.81,58.12,0.28,8.71
2023-01-28,Nagpur,24.05,50.55,1.58,18.51
2023-01-28,Nashik,18.78,76.37,0.33,10.47
2023-01-28,Aurangabad,20.39,58.53,1.86,20.12
2023-01-28,Solapur,23.97,74.66,0.46,18.62
2023-01-28,Kolhapur,19.92,73.93,1.31,12.09
2023-01-28,Amravati,23.26,66.75,0.29,8.17
2023-01-29,Mumbai,19.74,78.58,1.57,5.79
2023-01-29,Pune,20.06,50.07,0.84,16.47
2023-01-29,Nagpur,18.34,59.09,0.32,15.15
2023-01-29,Nashik,19.44,73.23,0.29,8.34
2023-01-29,Aurangabad,19.71,74.41,1.78,17.74
2023-01-29,Solapur,25.13,57.49,0.02,13.55
2023-01-29,Kolhapur,14.45,57.6,0.97,19.27
2023-01-29,Amravati,20.41,63.84,0.89,15.46
2023-01-30,Mumbai,19.66,75.53,1.25,10.25
2023-01-30,Pune,18.02,66.73,0.4,5.85
2023-01-30,Nagpur,22.52,51.92,0.43,21.68
2023-01-30,Nashik,19.43,68.05,1.51,12.0
2023-01-30,Aurangabad,20.68,58.6,1.93,13.26
2023-01-30,Solapur,24.86,56.27,1.79,21.68
2023-01-30,Kolhapur,16.56,53.2,1.85,8.79
2023-01-30,Amravati,23.18,74.56,0.9,20.06
2023-01-31,Mumbai,15.77,54.22,0.09,23.4
2023-01-31,Pune,18.72,62.38,0.21,20.86
2023-01-31,Nagpur,22.37,64.46,0.77,9.57
2023-01-31,Nashik,18.39,58.02,0.02,8.9
2023-01-31,Aurangabad,20.83,68.73,0.73,9.84
2023-01-31,Solapur,24.17,56.62,1.92,22.85
2023-01-31,Kolhapur,17.42,73.19,0.78,8.66
2023-01-31,Amravati,18.37,59.37,1.48,16.51
2023-02-01,Mumbai,18.1,54.21,0.17,17.58
2023-02-01,Pune,20.47,59.05,1.66,22.11
2023-02-01,Nagpur,19.55,75.42,1.25,9.59
2023-02-01,Nashik,22.63,73.81,1.21,14.03
2023-02-01,Aurangabad,22.67,74.87,1.38,10.79
2023-02-01,Solapur,18.87,72.96,1.68,21.59
2023-02-01,Kolhapur,18.94,62.05,0.38,22.96
2023-02-01,Amravati,20.48,56.31,0.38,18.64
2023-02-02,Mumbai,19.26,61.16,0.81,12.92
2023-02-02,Pune,18.7,68.48,0.27,22.96
2023-02-02,Nagpur,18.91,79.46,0.38,21.81
2023-02-02,Nashik,17.53,57.27,0.99,23.73
2023-02-02,Aurangabad,23.31,52.39,1.27,9.98
2023-02-02,Solapur,22.42,68.03,0.74,13.62
2023-02-02,Kolhapur,14.02,57.84,1.94,24.41
2023-02-02,Amravati,23.41,78.16,0.98,6.97
2023-02-03,Mumbai,20.65,59.79,1.45,8.05
2023-02-03,Pune,21.2,63.14,1.53,18.06
2023-02-03,Nagpur,20.76,66.33,1.16,10.51
2023-02-03,Nashik,23.11,75.18,0.22,17.52
2023-02-03,Aurangabad,18.25,76.17,1.68,20.39
2023-02-03,Solapur,20.69,64.84,0.13,24.62
2023-02-03,Kolhapur,19.07,50.54,0.97,21.23
2023-02-03,Amravati,20.34,64.94,0.52,6.81
2023-02-04,Mumbai,19.93,66.99,0.82,10.13
2023-02-04,Pune,18.05,65.5,0.24,9.15
2023-02-04,Nagpur,19.29,64.64,0.97,10.09
2023-02-04,Nashik,15.22,63.01,0.19,24.48
2023-02-04,Aurangabad,21.68,50.87,0.64,12.56
2023-02-04,Solapur,20.06,63.88,1.18,5.48
2023-02-04,Kolhapur,19.24,55.33,1.71,12.78
2023-02-04,Amravati,21.8,62.16,0.55,24.72
2023-02-05,Mumbai,19.1,52.98,1.12,21.09
2023-02-05,Pune,19.5,68.45,1.61,16.07
2023-02-05,Nagpur,23.6,66.84,1.37,16.58
2023-02-05,Nashik,19.51,79.41,0.73,18.42
2023-02-05,Aurangabad,21.89,66.53,1.07,16.27
2023-02-05,Solapur,23.92,54.41,1.98,9.3
2023-02-05,Kolhapur,18.25,56.5,1.81,18.23
2023-02-05,Amravati,26.28,52.38,0.72,7.01
2023-02-06,Mumbai,16.56,54.77,0.35,24.46
2023-02-06,Pune,17.86,75.85,0.86,19.55
2023-02-06,Nagpur,20.4,62.44,0.48,20.39
2023-02-06,Nashik,21.52,63.5,1.62,13.12
2023-02-06,Aurangabad,23.04,78.73,1.19,22.1
2023-02-06,Solapur,22.97,70.08,0.71,15.11
2023-02-06,Kolhapur,14.57,72.43,1.5,11.97
2023-02-06,Amravati,21.97,66.45,0.22,6.28
2023-02-07,Mumbai,19.9,65.39,0.99,19.76
2023-02-07,Pune,16.87,51.4,1.32,16.64
2023-02-07,Nagpur,23.53,66.74,0.95,21.62
2023-02-07,Nashik,16.6,58.71,0.15,18.1
2023-02-07,Aurangabad,23.73,69.51,1.76,9.19
2023-02-07,Solapur,26.07,79.94,0.27,21.84
2023-02-07,Kolhapur,16.18,63.9,0.01,13.48
2023-02-07,Amravati,21.18,65.93,1.79,22.67
2023-02-08,Mumbai,23.38,63.53,1.28,23.95
2023-02-08,Pune,19.12,74.06,1.54,10.86
2023-02-08,Nagpur,23.01,73.39,0.82,9.42
2023-02-08,Nashik,18.62,67.08,0.65,11.94
2023-02-08,Aurangabad,18.08,57.41,0.01,9.18
2023-02-08,Solapur,22.18,69.92,0.84,20.22
2023-02-08,Kolhapur,18.53,74.88,0.41,11.44
2023-02-08,Amravati,23.74,78.36,0.55,6.66
2023-02-09,Mumbai,20.63,67.32,0.08,12.74
2023-02-09,Pune,20.97,76.21,1.67,8.43
2023-02-09,Nagpur,22.44,79.88,0.36,22.58
2023-02-09,Nashik,19.57,54.7,1.12,12.17
2023-02-09,Aurangabad,19.79,56.4,1.59,11.88
2023-02-09,Solapur,20.16,64.11,0.57,22.85
2023-02-09,Kolhapur,19.16,53.41,0.11,8.48
2023-02-09,Amravati,19.9,66.64,1.82,16.32
2023-02-10,Mumbai,20.87,70.21,1.08,23.8
2023-02-10,Pune,15.9,54.12,0.2,9.09
2023-02-10,Nagpur,21.4,69.85,0.28,17.25
2023-02-10,Nashik,19.49,59.6,2.0,17.27
2023-02-10,Aurangabad,23.2,58.26,1.01,16.41
2023-02-10,Solapur,22.84,73.3,0.32,7.44
2023-02-10,Kolhapur,21.1,73.99,0.26,20.92
2023-02-10,Amravati,23.43,57.18,0.05,12.88
2023-02-11,Mumbai,22.21,50.65,0.62,19.26
2023-02-11,Pune,18.63,63.42,0.97,9.97
2023-02-11,Nagpur,21.7,63.09,1.59,9.18
2023-02-11,Nashik,13.34,57.17,1.53,16.85
2023-02-11,Aurangabad,20.18,52.55,1.97,18.55
2023-02-11,Solapur,20.12,77.84,1.59,6.2
2023-02-11,Kolhapur,17.35,57.85,0.52,20.65
2023-02-11,Amravati,21.29,54.52,1.19,16.89
2023-02-12,Mumbai,22.31,74.57,0.79,19.53
2023-02-12,Pune,15.46,64.34,1.58,14.65
2023-02-12,Nagpur,21.28,68.64,0.28,14.85
2023-02-12,Nashik,22.78,73.91,0.38,10.34
2023-02-12,Aurangabad,23.08,64.81,1.2,8.32
2023-02-12,Solapur,18.98,59.92,1.33,24.01
2023-02-12,Kolhapur,20.04,63.01,1.54,12.48
2023-02-12,Amravati,22.71,70.22,1.47,18.36
2023-02-13,Mumbai,21.83,67.47,0.31,22.88
2023-02-13,Pune,19.56,50.03,0.81,10.92
2023-02-13,Nagpur,18.48,51.32,1.69,17.22
2023-02-13,Nashik,18.07,60.78,0.49,13.17
2023-02-13,Aurangabad,23.03,62.92,0.63,9.8
2023-02-13,Solapur,24.59,62.0,0.87,19.17
2023-02-13,Kolhapur,15.1,67.24,1.5,10.05
2023-02-13,Amravati,20.52,59.73,1.32,22.01
2023-02-14,Mumbai,21.31,66.7,0.5,9.91
2023-02-14,Pune,19.96,58.08,0.88,23.39
2023-02-14,Nagpur,20.1,55.7,0.4,10.16
2023-02-14,Nashik,13.64,69.37,1.37,6.19
2023-02-14,Aurangabad,21.47,73.89,0.17,5.57
2023-02-14,Solapur,21.2,52.73,0.49,5.95
2023-02-14,Kolhapur,17.99,69.97,0.64,10.42
2023-02-14,Amravati,20.03,64.87,1.41,11.75
2023-02-15,Mumbai,20.76,61.99,1.51,17.69
2023-02-15,Pune,16.29,60.49,0.22,16.14
2023-02-15,Nagpur,22.07,74.75,0.53,13.66
2023-02-15,Nashik,20.88,66.19,0.57,8.3
2023-02-15,Aurangabad,23.04,79.2,1.8,18.36
2023-02-15,Solapur,25.56,50.79,0.89,13.94
2023-02-15,Kolhapur,18.25,59.16,1.42,8.56
2023-02-15,Amravati,21.41,71.95,0.11,22.04
2023-02-16,Mumbai,22.69,54.7,0.26,15.19
2023-02-16,Pune,17.36,50.49,1.55,20.75
2023-02-16,Nagpur,21.97,66.83,1.44,21.31
2023-02-16,Nashik,18.51,65.3,1.27,22.08
2023-02-16,Aurangabad,21.48,59.56,1.28,22.14
2023-02-16,Solapur,21.33,76.64,1.22,23.8
2023-02-16,Kolhapur,17.18,76.25,1.15,13.39
2023-02-16,Amravati,20.27,54.07,1.03,23.48
2023-02-17,Mumbai,17.13,71.34,1.79,5.13
2023-02-17,Pune,17.94,66.99,1.47,11.48
2023-02-17,Nagpur,24.44,73.87,0.66,23.87
2023-02-17,Nashik,15.81,50.0,0.72,23.0
2023-02-17,Aurangabad,22.39,61.89,1.53,21.6
2023-02-17,Solapur,26.83,71.2,0.77,5.14
2023-02-17,Kolhapur,18.23,62.27,0.73,22.77
2023-02-17,Amravati,22.71,54.76,0.62,20.87
2023-02-18,Mumbai,18.93,61.63,0.83,12.38
2023-02-18,Pune,18.74,71.73,1.17,10.13
2023-02-18,Nagpur,22.21,65.09,1.27,11.54
2023-02-18,Nashik,19.02,62.78,1.83,16.1
2023-02-18,Aurangabad,21.16,78.51,0.82,6.2
2023-02-18,Solapur,22.73,66.75,1.88,8.65
2023-02-18,Kolhapur,15.97,74.59,1.77,22.78
2023-02-18,Amravati,23.39,54.92,0.3,22.34
2023-02-19,Mumbai,20.66,58.21,1.96,17.84
2023-02-19,Pune,17.33,64.71,1.21,14.93
2023-02-19,Nagpur,16.65,77.09,0.51,11.92
2023-02-19,Nashik,15.81,50.47,1.52,6.95
2023-02-19,Aurangabad,22.99,71.77,1.47,21.75
2023-02-19,Solapur,26.04,63.98,0.62,24.33
2023-02-19,Kolhapur,20.24,61.81,1.93,17.45
2023-02-19,Amravati,23.06,54.33,0.88,14.88
2023-02-20,Mumbai,19.7,56.7,1.5,16.34
2023-02-20,Pune,16.98,54.35,0.76,9.65
2023-02-20,Nagpur,20.6,77.87,1.74,20.03
2023-02-20,Nashik,21.67,59.69,0.3,23.63
2023-02-20,Aurangabad,21.44,74.3,1.48,12.5
2023-02-20,Solapur,25.79,67.45,1.92,17.85
2023-02-20,Kolhapur,15.54,66.09,1.81,6.75
2023-02-20,Amravati,25.54,52.46,1.15,22.17
2023-02-21,Mumbai,17.03,68.14,1.34,13.51
2023-02-21,Pune,18.05,60.91,0.69,9.89
2023-02-21,Nagpur,23.85,50.77,0.63,12.85
2023-02-21,Nashik,20.73,79.39,0.03,15.72
2023-02-21,Aurangabad,23.03,58.6,0.13,14.46
2023-02-21,Solapur,24.11,59.39,1.02,9.89
2023-02-21,Kolhapur,18.28,54.82,1.09,21.27
2023-02-21,Amravati,22.85,79.77,1.0,20.5
2023-02-22,Mumbai,20.81,59.67,0.72,22.49
2023-02-22,Pune,17.46,55.96,0.23,15.94
2023-02-22,Nagpur,23.55,59.38,1.95,10.17
2023-02-22,Nashik,22.57,55.41,0.54,13.04
2023-02-22,Aurangabad,21.03,77.52,1.32,16.63
2023-02-22,Solapur,22.85,58.34,0.85,22.78
2023-02-22,Kolhapur,17.78,63.93,0.31,19.33
2023-02-22,Amravati,22.97,56.76,1.76,12.33
2023-02-23,Mumbai,18.88,64.05,0.77,22.71
2023-02-23,Pune,19.94,57.35,1.43,10.72
2023-02-23,Nagpur,21.65,75.36,0.16,14.76
2023-02-23,Nashik,20.93,59.53,0.47,11.26
2023-02-23,Aurangabad,26.01,56.78,0.88,21.07
2023-02-23,Solapur,24.77,60.22,0.7,21.55
2023-02-23,Kolhapur,16.59,54.69,1.77,18.47
2023-02-23,Amravati,23.27,64.97,0.98,19.08
2023-02-24,Mumbai,20.43,70.49,1.2,6.35
2023-02-24,Pune,11.98,70.99,1.49,13.78
2023-02-24,Nagpur,22.72,66.38,1.01,24.15
2023-02-24,Nashik,16.39,79.2,0.04,19.99
2023-02-24,Aurangabad,17.22,52.22,0.42,20.73
2023-02-24,Solapur,25.52,55.37,1.42,6.35
2023-02-24,Kolhapur,18.49,63.49,0.08,22.93
2023-02-24,Amravati,21.65,67.59,1.92,14.09
2023-02-25,Mumbai,20.14,50.83,0.56,22.38
2023-02-25,Pune,16.63,53.52,1.98,5.88
2023-02-25,Nagpur,19.33,58.67,0.78,6.33
2023-02-25,Nashik,17.9,54.22,0.51,11.52
2023-02-25,Aurangabad,18.68,75.23,0.17,15.0
2023-02-25,Solapur,25.3,79.56,0.43,10.45
2023-02-25,Kolhapur,18.26,72.8,1.86,15.78
2023-02-25,Amravati,21.72,68.63,1.04,6.96
2023-02-26,Mumbai,22.58,62.48,0.91,24.22
2023-02-26,Pune,19.19,59.72,1.95,9.35
2023-02-26,Nagpur,22.73,74.86,1.38,17.02
2023-02-26,Nashik,19.53,60.27,0.6,18.11
2023-02-26,Aurangabad,23.01,78.11,1.36,12.9
2023-02-26,Solapur,21.31,53.25,0.98,15.39
2023-02-26,Kolhapur,19.78,68.06,0.5,7.75
2023-02-26,Amravati,22.51,66.25,1.29,20.41
2023-02-27,Mumbai,21.21,70.53,0.42,19.42
2023-02-27,Pune,19.2,79.79,0.42,11.66
2023-02-27,Nagpur,20.07,58.66,1.54,23.14
2023-02-27,Nashik,18.24,74.74,1.4,8.43
2023-02-27,Aurangabad,20.42,70.98,1.21,16.78
2023-02-27,Solapur,23.36,63.54,0.51,14.6
2023-02-27,Kolhapur,16.87,65.65,0.64,13.55
2023-02-27,Amravati,21.02,67.65,0.15,24.08
2023-02-28,Mumbai,19.78,76.65,0.93,11.07
2023-02-28,Pune,20.84,73.54,0.19,5.01
2023-02-28,Nagpur,24.86,73.35,1.47,18.07
2023-02-28,Nashik,20.91,77.67,1.59,17.59
2023-02-28,Aurangabad,21.79,50.92,0.12,12.12
2023-02-28,Solapur,22.35,64.31,1.37,17.35
2023-02-28,Kolhapur,19.09,57.94,0.41,20.82
2023-02-28,Amravati,23.5,64.29,1.78,18.14
2023-03-01,Mumbai,32.23,45.79,0.76,19.06
2023-03-01,Pune,32.84,46.97,2.87,23.99
2023-03-01,Nagpur,41.19,42.38,4.78,6.73
2023-03-01,Nashik,31.56,43.32,4.41,16.4
2023-03-01,Aurangabad,34.8,50.72,2.92,18.18
2023-03-01,Solapur,35.7,55.8,3.71,5.71
